Codigo,Data_Inicio,Data_Fim,Ato_Legal,Numero,Ano,IBS,CBS
84431390,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844317,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431710,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431790,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844319,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84431990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844331,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443311,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433111,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433112,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433113,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433114,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433115,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433116,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433119,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443319,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844332,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443322,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433221,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433222,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433223,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433229,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443323,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433231,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433232,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433233,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433234,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433235,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433236,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433237,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433238,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433239,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433240,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443325,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433251,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433252,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433259,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443329,01/04/2022,31/10/2023,Res Camex,272,2021,0.1,0.17
84433291,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433299,01/04/2022,31/10/2023,Res Camex,272,2021,0.1,0.17
844339,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443392,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433928,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84433990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844391,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443919,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439192,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844399,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443991,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439911,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439912,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439919,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443992,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439923,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443993,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439931,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439932,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439933,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439939,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8443994,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439941,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439942,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439949,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439950,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439960,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439970,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439980,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84439990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84440010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84440020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84440090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8445,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844511,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451120,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844519,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8445192,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451923,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451924,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451925,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451926,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451927,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84451929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84452000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844530,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84453010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84453090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844540,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8445401,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454011,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454012,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454018,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8445402,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8445403,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454031,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454039,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454040,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84454090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844590,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84459010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84459020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84459030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84459040,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84459090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8446,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844610,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84461010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84461090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84462,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84462100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84462900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844630,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84463010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84463020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84463030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84463040,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84463090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8447,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84471,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84471100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84471200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844720,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84472010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8447202,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84472021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84472029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84472030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844790,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84479010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84479020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84479090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84481,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844811,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84481110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84481120,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84481190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84481900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844820,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84482010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84482020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84482030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84482090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844832,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448321,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483211,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483219,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483220,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483230,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483240,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483250,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844833,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483310,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483390,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844839,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448391,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483911,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483912,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483917,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483919,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448392,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483923,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448399,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483991,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483992,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84483999,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84484,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84484200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844849,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84484910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84484920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84484990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844851,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844859,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8448592,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485940,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84485990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
844900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84490010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84490020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84490080,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8449009,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84490091,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84490099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8450,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84501,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84501100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84501200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84501900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84502010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84502090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84509010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84509090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8451,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84511000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84512,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84512100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845129,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84512910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84512990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845130,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84513010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8451309,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84513091,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84513099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845140,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84514010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8451402,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84514021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84514029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84514090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845150,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84515010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84515020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84515090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84518000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84519010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84519090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8452,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84521000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845221,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522120,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845229,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8452292,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522923,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522924,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522925,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522929,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84522990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84523000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8452908,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529081,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529089,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8452909,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529091,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529092,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529093,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529094,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84529099,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8453,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845310,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84531010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84531090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84532000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84538000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84539000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8454,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84541000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845420,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84542010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84542090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845430,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84543010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84543020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84543090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845490,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84549010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84549090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8455,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84551000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84552,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845521,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84552110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84552190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845522,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84552210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84552290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845530,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84553010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84553020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84553090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84559000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8456,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845611,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8456111,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561111,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561119,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845612,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8456121,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561211,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561219,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84561290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845620,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84562010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84562090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845630,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8456301,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84563011,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84563019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84563090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84564000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84565000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84569000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8457,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84571000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845720,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84572010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84572090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845730,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84573010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84573090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8458,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845811,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8458119,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845819,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84581990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84589,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84589100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84589900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8459,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84591000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84592,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
845921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84592110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
8459219,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84592191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84592199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
84592900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
